questionID,,,,,,
Title_question,Table name,Table description,Column name,Column description,Data type,Sensitive
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtrnk_bmc,Bone mineral content (g) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtot_bmc,Bone mineral content (g) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,armdiff_bmc,Bone mass (g) of left vs right arm difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,legdiff_bmc,Bone mineral content (g) of left vs right leg difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,trnkdiff_bmc,Bone mineral content (g) of left vs right trunk difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,boddiff_bmc,Bone mineral content (g) of left vs right body difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,head_area,Bone area (cm2) of head,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,arms_area,Bone area (cm2) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,legs_area,Bone area (cm2) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,trnk_area,Bone area(cm2) (cm2) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ribs_area,Bone area (cm2) of ribs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,pelv_area,Bone area (cm2) of pelvis,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,spin_area,Bone area (cm2) of spine,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,totl_area,Bone area (cm2) - total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,larm_area,Bone area (cm2) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lleg_area,Bone area (cm2) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ltrnk_area,Bone area (cm2) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ltot_area,Bone area (cm2) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rarm_area,Bone area (cm2) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rleg_area,Bone area (cm2) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtrnk_area,Bone area (cm2) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtot_area,Bone area (cm2) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,arms_leanmass,Lean mass (g) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,legs_leanmass,Lean mass (g) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,trnk_leanmass,Lean mass (g) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_leanmass,Lean mass (g) of total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,and_leanmass,Lean mass (g) of android,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,gyn_leanmass,Lean mass (g) of gynoid,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,anvis_leanmass,Lean mass (g) of android visceral,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,larm_leanmass,Lean mass (g) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lleg_leanmass,Lean mass (g) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ltrnk_leanmass,Lean mass (g) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ltot_leanmass,Lean mass (g) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rarm_leanmass,Lean mass (g) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rleg_leanmass,Lean mass (g) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtrnk_leanmass,Lean mass (g) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtot_leanmass,Lean mass (g) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,armdiff_leanmass,Lean mass (g) of left vs right arm difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,legdiff_leanmass,Lean mass (g) of left vs right leg difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,trnkdiff_leanmass,Lean mass (g) of left vs right trunk difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,boddiff_leanmass,Lean mass (g) of left vs right body difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,arms_fatmass,Fat mass (g) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,legs_fatmass,Fat mass (g) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,trnk_fatmass,Fat mass (g) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_fatmass,Fat mass (g) of total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,and_fatmass,Fat mass (g) of android,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,gyn_fatmass,Fat mass (g) of gynoid,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,anvis_fatmass,Fat mass (g) of android visceral,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,larm_fatmass,Fat mass (g) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lleg_fatmass,Fat mass (g) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ltrnk_fatmass,Fat mass (g) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,ltot_fatmass,Fat mass (g) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rarm_fatmass,Fat mass (g) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rleg_fatmass,Fat mass (g) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtrnk_fatmass,Fat mass (g) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,rtot_fatmass,Fat mass (g) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lbmht_am_adjust,Age-matched adjusted to young normal (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lbmht_percent_ya,Percent young adult (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lbmht_percent_am,Percent age-matched (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lbmht_zsco_ya,Young adult t-score (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,lbmht_zsco_am,Age-matched z-score (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_bmdage_am_adjust,Total age-matched adjusted to normal BMD for age,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_bmdage_percent_ya,Total percent BMD young adult t-score,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_bmdage_percent_am,Total percent BMD age-matched,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_bmdage_zsco_ya,Total BMD young adult t-score,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,tot_bmdage_zsco_am,Total BMD age-matched z-score,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,armdiff_fatmass,Fat mass (g) of left vs right arm difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,legdiff_fatmass,Fat mass (g) of left vs right leg difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,trnkdiff_fatmass,Fat mass (g) of left vs right trunk difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_f,DXA scan on cohort fathers completed during the BiB Growing Up study.,boddiff_fatmass,Fat mass (g) of left vs right body difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,Date,Date image was acquired,date,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,AgeMonths,Age in months at DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,AgeYears,Age in years at DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ScanYear,Calendar year of DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ScanMonth,Calendar month of DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,status,Current state of this exam,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,height,Height (cm),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,weight,Weight (kg),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,scantype,Scan type,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,scanner_id,Serial number of scanner,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,site,Site of scan,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,side,Side scanned,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,acquisition_version,Version of the aquisition techniques when image was aquired,text,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,analysis_version,Version of analysis techniques,text,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,avg_percent_fat,Average percent fat for the whole image,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,avg_tissue_thickness,Average tissue thickness for the whole image,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,unread_notes_exist,Review notes read,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,scan_length,Length of acquisition field (mm),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,scan_width,Width of acquisition field (mm),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,object_plane,Y object plan offset (mm),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,measured_item_length,Length of item measured,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,smart_scanned,Scan acquired using smart scanning,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,population,Reference Population used,categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,norm_version,Version of the reference data used,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,method,Method of analysis (composition),categorical,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,head_bmd,Bone mineral density (g/cm2) of head,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,arms_bmd,Bone mineral density (g/cm2) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legs_bmd,Bone mineral density (g/cm2) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnk_bmd,Bone mineral density (g/cm2) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ribs_bmd,Bone mineral density (g/cm2) of ribs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,pelv_bmd,Bone mineral density (g/cm2) of pelvis,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,spin_bmd,Bone mineral density (g/cm2) of spine,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,totl_bmd,Bone mineral density (g/cm2) - total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,larm_bmd,Bone mineral density (g/cm2) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lleg_bmd,Bone mineral density (g/cm2) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltrnk_bmd,Bone mineral density (g/cm2) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltot_bmd,Bone mineral density (g/cm2) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rarm_bmd,Bone mineral density (g/cm2) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rleg_bmd,Bone mineral density (g/cm2) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtrnk_bmd,Bone mineral density (g/cm2) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtot_bmd,Bone mineral density (g/cm2) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,head_bmc,Bone mineral content (g) of head,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,arms_bmc,Bone mineral content (g) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legs_bmc,Bone mineral content (g) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnk_bmc,Bone mineral content (g) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ribs_bmc,Bone mineral content (g) of ribs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,pelv_bmc,Bone mineral content (g) of pelvis,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,spin_bmc,Bone mineral content (g) of spine,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,totl_bmc,Bone mineral content (g) - total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,and_bmc,Bone mineral content (g) of android,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,gyn_bmc,Bone mineral content (g) of gynoid,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,anvis_bmc,Bone mineral content (g) of android visceral,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,larm_bmc,Bone mineral content (g) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lleg_bmc,Bone mineral content (g) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltrnk_bmc,Bone mineral content (g) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltot_bmc,Bone mineral content (g) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rarm_bmc,Bone mineral content (g) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rleg_bmc,Bone mineral content (g) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtrnk_bmc,Bone mineral content (g) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtot_bmc,Bone mineral content (g) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,armdiff_bmc,Bone mass (g) of left vs right arm difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legdiff_bmc,Bone mineral content (g) of left vs right leg difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnkdiff_bmc,Bone mineral content (g) of left vs right trunk difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,boddiff_bmc,Bone mineral content (g) of left vs right body difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,head_area,Bone area (cm2) of head,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,arms_area,Bone area (cm2) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legs_area,Bone area (cm2) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnk_area,Bone area(cm2) (cm2) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ribs_area,Bone area (cm2) of ribs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,pelv_area,Bone area (cm2) of pelvis,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,spin_area,Bone area (cm2) of spine,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,totl_area,Bone area (cm2) - total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,larm_area,Bone area (cm2) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lleg_area,Bone area (cm2) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltrnk_area,Bone area (cm2) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltot_area,Bone area (cm2) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rarm_area,Bone area (cm2) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rleg_area,Bone area (cm2) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtrnk_area,Bone area (cm2) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtot_area,Bone area (cm2) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,arms_leanmass,Lean mass (g) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legs_leanmass,Lean mass (g) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnk_leanmass,Lean mass (g) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_leanmass,Lean mass (g) of total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,and_leanmass,Lean mass (g) of android,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,gyn_leanmass,Lean mass (g) of gynoid,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,anvis_leanmass,Lean mass (g) of android visceral,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,larm_leanmass,Lean mass (g) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lleg_leanmass,Lean mass (g) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltrnk_leanmass,Lean mass (g) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltot_leanmass,Lean mass (g) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rarm_leanmass,Lean mass (g) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rleg_leanmass,Lean mass (g) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtrnk_leanmass,Lean mass (g) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtot_leanmass,Lean mass (g) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,armdiff_leanmass,Lean mass (g) of left vs right arm difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legdiff_leanmass,Lean mass (g) of left vs right leg difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnkdiff_leanmass,Lean mass (g) of left vs right trunk difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,boddiff_leanmass,Lean mass (g) of left vs right body difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,arms_fatmass,Fat mass (g) of arms,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legs_fatmass,Fat mass (g) of legs,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnk_fatmass,Fat mass (g) of trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_fatmass,Fat mass (g) of total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,and_fatmass,Fat mass (g) of android,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,gyn_fatmass,Fat mass (g) of gynoid,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,anvis_fatmass,Fat mass (g) of android visceral,decimal,FALSE
