#,_id,license,description,name,tags,link,authors_names,categories,programmingLanguage,MK2 Programming Language (array),Language 1,Language 2,Package,resultsInsights,Team_owner,License MK2,License2 MK2,License Notes,Category,Category2,Category3,Category Notes,General note,MK2 Package,MK2 License (array),MK2 Type_Category (array)
0,5ece82142abda8b3a06f1a1b,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,0,CMMID Interactive Applications,"{'topics': ['COVID-19'], 'features': ['Modelling', 'Visualisation']}",https://cmmid.github.io/visualisations,['LSHTM'],"{'category': 'Data Modelling', 'programmingLanguageVersion': '', 'programmingLanguage': ['R']}","[{'programmingLanguage': 'R', 'version': ''}]","R, ",R,,Data modelling,0,London School of Hygiene and Tropical Medicine,Available upon request,,,Analysis,Reference documents/ Catalogue,,,Does an organisation need a Team on the Gateway in order to be able to have an organisational point of contact?,Data modelling,", ","Analysis, Reference documents/ Catalogue, "
153,60351fc1fc02fe753f337240,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract MRI investigations.  Output Values: MRI Performed (Yes/No), MRI Result (Normal, Abnormal, Unknown)",ExECT - Investigation MRI,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60351fc1fc02fe04a7337241'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
154,603520bcfc02fe7807337248,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract CT Scan investigations.  Output Values: CT Performed (Yes/No), CT Result (Normal, Abnormal, Unknown)",ExECT - Investigation CT Scan,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'category': 'NLP System', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('603520bcfc02fe5d8a337249'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
155,6035268cfc02fe818033728e,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract the onset of epileptic events. Output Values: CUI (Concept Unique Identifier of the epileptic event), Time Period (Day/Week/Monthâ€¦) + Number of Time Periods",ExECT - Onset of Epileptic events - Time Periods,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('6035268cfc02fe1fc533728f'), 'programmingLanguage': 'Machine learning and rules-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
156,603527fdfc02feeb403372e6,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract the onset of epileptic events. Output Values: CUI (Concept Unique Identifier of the epileptic event), Age (Units, Exact, Upper and Lower Limit)",ExECT - Onset of Epileptic events - Age,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('603527fdfc02fe4f143372e7'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
157,60352b48fc02fed00b337378,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract the onset of epileptic events. Output Values: CUI (Concept Unique Identifier of the epileptic event), Date of Onset (Day, Month, Year).",ExECT - Onset of Epileptic events - Date of Onset,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60352b48fc02fe023e337379'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
158,60352e42fc02fe0b00337386,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,Application to extract the cause of epilepsy (if specifically stated to be the cause). Output Values: CUI (Concept Unique Identifier from Unified Medical Language System) and Certainty (1-5),ExECT - Epilepsy Cause,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60352e42fc02febd54337387'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
159,603531c0fc02fe77fc33739b,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract if the patient had febrile seizures or not. Output Values: CUI (Concept Unique Identifier from Unified Medical Language System), Negation, Certainty (1-5)",ExECT - Febrile Seizures,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('603531c0fc02fe5ba333739c'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
160,60353377fc02feebf13373a0,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a prescription of anti-epileptic drugs. Output Values: CUI (Concept Unique Identifier from Unified Medical Language System), Unit, Dose, Frequency.",ExECT - Prescription of Anti-Epileptic Drugs,"{'features': ['NLP', 'rule-based'], 'topics': ['hdruk-text', 'text analytics', 'nlp']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353377fc02fe37a23373a1'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
161,60353404fc02fe4b793373a9,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Number of seizures (exact, upper range + lower range) and Number of Time periods.",ExECT - Seizure Frequency - Number of seizures in a time period,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353404fc02fe59713373aa'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
162,60353498fc02fe1e633373ba,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Number of seizures (exact, upper range + lower range) and Date (Day, Month, Year).",ExECT - Seizure Frequency - Number of seizures since a Date,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353498fc02fec1c03373bb'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
163,60353593fc02fe98c93373bf,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Number of seizures (exact, upper range + lower range) and Age (Exact, Upper range, Lower range, Months/Years old).",ExECT - Seizure Frequency - Number of seizures since Age,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353593fc02fe367c3373c0'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
164,6035379dfc02fe9e603373de,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Number of seizures (exact, upper range + lower range) and Other Non-specific points in time (Last Clinic, Since Surgery...).",ExECT -  Seizure Frequency - Number of seizures since non-specific time/point of interest,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('6035379dfc02fe26bd3373df'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
165,603538a6fc02fe45433373e8,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Number of seizures (exact, upper range + lower range) and Date (Day, Month, Year).",ExECT -  Seizure Frequency - Number of seizures during time period,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('603538a6fc02fe606e3373e9'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
166,60353d11fc02feb6e6337402,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract changes in the frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Frequency Change (Increase, Decrease, Frequent, Infrequent, Same) and Number of Time periods.",ExECT -  Seizure Frequency - Changes to seizure frequency in a time period,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353d11fc02fe10d2337403'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
167,60353e9efc02fe5ebb337410,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract changes in the frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Frequency Change (Increase, Decrease, Frequent, Infrequent, Same) and Date (Day, Month, Year).",ExECT -  Seizure Frequency - Changes to seizure frequency since a date,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353e9efc02fe39fe337411'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
168,60353ef7fc02fe1847337419,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract changes in the frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Frequency Change (Increase, Decrease, Frequent, Infrequent, Same) and Age (Exact, Upper range, Lower range, Months/Years old).",ExECT -  Seizure Frequency - Changes to seizure frequency since age,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60353ef7fc02feadb033741a'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
169,603542a5fc02febf0433743d,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract changes in the frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Frequency Change (Increase, Decrease, Frequent, Infrequent, Same) and Date (Day, Month, Year).",ExECT -  Seizure Frequency - Changes to seizure frequency during time period,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('603542a5fc02fe5b7133743e'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
170,6035440efc02fe0d4e337452,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract changes in the frequency of epileptic seizures, including seizure freedom. Output Values: CUI (of Seizure), Frequency Change (Increase, Decrease, Frequent, Infrequent, Same) and Other Non-specific points in time (Last Clinic, Since Surgery...).",ExECT -  Seizure Frequency - Changes to seizure frequency since non-specific time/point of interest,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('6035440efc02fe4764337453'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
171,60354580fc02fe7972337460,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a when a Diagnosis of Epilepsy was made. Output Values: CUI (of Epileptic Syndrome) and Time Period + Number of (Day, Week, Months, Years).",ExECT -  When Diagnosed â€“ Time Periods,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60354580fc02fe267b337461'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
172,603545eafc02fec15e337470,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a when a Diagnosis of Epilepsy was made. Output Values: CUI (of Epileptic Syndrome) and Age (Units, Upper and Lower Limit).",ExECT -  When Diagnosed - Age,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('603545eafc02fe5c89337471'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,Is this the same tool just posted in multiple ways?,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
173,60354636fc02fe006d33747e,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract a when a Diagnosis of Epilepsy was made. Output Values: CUI (of Epileptic Syndrome) and Date (Day, Month, Year). ",ExECT -  When Diagnosed - Date,"{'features': ['NLP', 'rule-based'], 'topics': ['nlp', 'hdruk-text', 'text analytics']}",https://github.com/swneurosci/ExECT-V2,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('60354636fc02feaac133747f'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,Results of version 1 are available here - https://bmjopen.bmj.com/content/9/4/e023232,,Available upon request,,,Preparing data for analysis,AI/ML pipeline,,,,Natural Langauge Processing,", ","Preparing data for analysis, AI/ML pipeline, "
174,60658d3a68308c717ca38d8f,GPL_3_0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,tpot,"{'features': ['Machine Learning'], 'topics': []}",https://github.com/EpistasisLab/tpot,0,"{'programmingLanguage': [], 'category': 'Software'}","[{'_id': ObjectId('60658d3a68308c2294a38d90'), 'programmingLanguage': 'Python', 'version': '3.7'}]","Python, ",Python,,,0,,GNU General Public License version 3,,GPLv3,AI/ML pipeline,,,,,,"GNU General Public License version 3, ","AI/ML pipeline, , "
175,6065931968308c82e7a38db0,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Standardised Covid-19 questionnaires have been created that are freely available to population health researchers to address health, behaviour, social, environmental and economic questions in the context of the pandemic. 

The first questionnaire asks about COVID-19 signs and symptoms, and more broadly about the effect of lockdown on physical and mental health and overall wellbeing. The second questionnaire builds on the first and includes neighbourhood issues, domestic violence, alcohol use, healthcare, thoughts on the lockdown and new connections made during the pandemic. The group continues to expand the questionnaire bank as the pandemic unfolds.  

The questionnaire is freely available and to use it simply get in touch via email:â€¯ wellcomecovid-19@bristol.ac.uk.

The questionnaires have been developed with the input of many individuals and longitudinal studies, contributing time to create, collect and analyse data.

",Wellcome Trust COVID-19 questionnaires,"{'features': ['NCS'], 'topics': []}",https://www.hdruk.ac.uk/projects/the-wellcome-trust-covid-19-questionnaires-helping-standardise-covid-19-data-collection-across-cohorts/,0,"{'programmingLanguage': [], 'category': 'Questionnaire'}","[{'_id': ObjectId('6065931968308c6860a38db6'), 'programmingLanguage': 'No coding required', 'version': ''}]","Not applicable, ",Not applicable,,,"Insights can be explored at https://www.closer.ac.uk/covid19-longitudinal-research-hub/

Publications arising will be added in due course",,Available upon request,,,Data collection/Management,,,"Not really appropriate for the Gateway, as identified by Calum",,,", ","Data collection/Management, , "
176,610fafc7a238c826c3d1c504,MIT,"This interactive visualizations report focus on exploring unemployment and job loss in the COVID-19 UK from a gender, ethnicity, and class perpective.

The code of this dashboard is available here: https://github.com/luistorresr/gender_covid_uk/tree/main/Outputs/Report_1_unemployment

This tool is part of the research project ""How is COVID-19 impacting women and men's working lives in the UK?"" which is part of the Data and Connectivity National Core Study, led by Health Data Research UK in partnership with the Office for National Statistics and funded by UK Research and Innovation (grant ref MC_PC_20029).","Interactive R tool to visualize the impact of COVID-19 on unemployment and job loss from a gender, ethnicity, and class perspective","{'features': ['Data Visualisation', 'Analytics', 'Interactive Visualization'], 'topics': ['COVID-19', 'Gender', 'Employment', 'Ethnicity', 'Class']}",https://reports.recode.ai/gender_covid19_uk/report_1.html,0,"{'category': 'Data Visualisation', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('610fafc7a238c81318d1c505'), 'programmingLanguage': 'R', 'version': '4.1.0'}, {'_id': ObjectId('610fb766d427c6c4ea62ff44'), 'programmingLanguage': 'R Markdown', 'version': '2.10'}, {'_id': ObjectId('610fb766d427c6840f62ff45'), 'programmingLanguage': 'HTML', 'version': '5'}]","R, Markdown",R,Markdown,Data visualisation,"This is a report written in R Markdown for interactive data visualizations. Reports are produced as a word document and as an html file that can be uploded to a web hosting. 

Visualization can be adapted to create dashboards and monitor seudo-longitudinal trends.",,The MIT License,,MIT license,Reference documents/ Catalogue,,,,,Data visualisation,"The MIT License, ","Reference documents/ Catalogue, , "
177,610fb433a238c872f8d1c864,MIT,"This dashboard attemps to summarise the main findings of the research project ""How is COVID-19 impacting women and men's working lives in the UK?"" which is part of the Data and Connectivity National Core Study, led by Health Data Research UK in partnership with the Office for National Statistics and funded by UK Research and Innovation (grant ref MC_PC_20029)

The code of this dashboard is available here: https://github.com/luistorresr/gender_covid_uk/tree/main/Dashboard",Integrative R Dashboard with visualizations to understand the impact of COVID-19 on women and men's working lives,"{'features': ['Data Science', 'Data Visualisation'], 'topics': ['COVID-19', 'Gender', 'Employment']}",https://recode.shinyapps.io/Gender-covid-2/,0,"{'category': 'Dashboard', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('610fb433a238c87c4cd1c865'), 'programmingLanguage': 'R-Shiny', 'version': '1.6.0'}, {'_id': ObjectId('610fb433a238c8328ed1c866'), 'programmingLanguage': 'R', 'version': '4.1.0'}]","R, ",R,,,0,,The MIT License,,MIT license,Reference documents/ Catalogue,Reporting/ Visualisations/ Dashboards,,,,,"The MIT License, ","Reference documents/ Catalogue, Reporting/ Visualisations/ Dashboards, "
178,610fb8dbd427c634ff62ffe5,MIT,"This interactive visualizations report focus on exploring how the risk of precarious work has evolved in the COVID-19 UK from a gender, ethnicity, and class perpective.

The code of this dashboard is available here: https://github.com/luistorresr/gender_covid_uk/tree/main/Outputs/Report_2_precariousness

This tool is part of the research project ""How is COVID-19 impacting women and men's working lives in the UK?"" which is part of the Data and Connectivity National Core Study, led by Health Data Research UK in partnership with the Office for National Statistics and funded by UK Research and Innovation (grant ref MC_PC_20029).","Interactive R tool to visualize the impact of COVID-19 on the risk of precarious work from a gender, ethnicity, and class perspective","{'features': ['Data Visualisation', 'Data Science', 'Interactive Visualization'], 'topics': ['COVID-19', 'Gender', 'Employment', 'Ethnicity', 'Class']}",https://reports.recode.ai/gender_covid19_uk/report_2.html,0,"{'category': 'Data Visualisation', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('610fb8dbd427c6ef6562ffe6'), 'programmingLanguage': 'R', 'version': '4.1.0'}, {'_id': ObjectId('610fb8dbd427c636c962ffe7'), 'programmingLanguage': 'R Markdown', 'version': '2.10'}, {'_id': ObjectId('610fb8dbd427c61bc762ffe8'), 'programmingLanguage': 'HTML', 'version': '5'}]","R, Markdown",R,Markdown,Data visualisation,"This is a report written in R Markdown for interactive data visualizations. Reports are produced as a word document and as an html file that can be uploded to a web hosting.

Visualization can be adapted to create dashboards and monitor seudo-longitudinal trends.",,The MIT License,,MIT license,Reference documents/ Catalogue,,,,,Data visualisation,"The MIT License, ","Reference documents/ Catalogue, , "
179,6122260253aa006439f40762,MIT,"This interactive visualizations report focus on exploring how self-employment has changed since the COVID-19 pandemic in the UK

The code of this dashboard is available here: https://github.com/luistorresr/gender_covid_uk/tree/main/Outputs/Report_3_selfemployment

This tool is part of the research project ""How is COVID-19 impacting women and men's working lives in the UK?"" which is part of the Data and Connectivity National Core Study, led by Health Data Research UK in partnership with the Office for National Statistics and funded by UK Research and Innovation (grant ref MC_PC_20029).",Interactive R tool to visualize the impact of COVID-19 on self-employment from a gender and ethnicity perspective,"{'features': ['Data Visualisation', 'Analytics', 'Interactive Visualization'], 'topics': ['COVID-19', 'Employment', 'Gender', 'Ethnicity']}",https://reports.recode.ai/gender_covid19_uk/report_3.html,0,"{'programmingLanguage': [], 'category': 'Data Visualisation'}","[{'_id': ObjectId('6122260253aa0071ebf40763'), 'programmingLanguage': 'R', 'version': '4.1.0'}, {'_id': ObjectId('6122260253aa00600cf40764'), 'programmingLanguage': 'R Markdown', 'version': '2.10'}, {'_id': ObjectId('6122260253aa005133f40765'), 'programmingLanguage': 'HTML', 'version': '5'}]","R, Markdown",R,Markdown,Data visualisation,"This is a report written in R Markdown for interactive data visualizations. Reports are produced as a word document and as an html file that can be uploded to a web hosting.

Visualization can be adapted to create dashboards and monitor seudo-longitudinal trends.",,The MIT License,,MIT license,Reference documents/ Catalogue,,,,,Data visualisation,"The MIT License, ","Reference documents/ Catalogue, , "
